category,country,state,subCategory,profit,sales
Office Supplies,Tunisia,Tunis,Storage,366.9,959.67
Office Supplies,Tunisia,Tunis,Paper,.87,29.88
Office Supplies,Tunisia,Tunis,Fasteners,11.94,39.66
Office Supplies,Tunisia,Tunis,Binders,.57,6.66
Office Supplies,Tunisia,Tunis,Art,58.5,194.4
Office Supplies,Tunisia,Tunis,Appliances,42.9,122.58
Office Supplies,India,Tripura,Storage,14.64,112.92
Office Supplies,India,Tripura,Paper,25.56,81.63
Office Supplies,Italy,Trentino-Alto Adige,Supplies,38.64,175.92
Office Supplies,Italy,Trentino-Alto Adige,Storage,-3.258,97.632
Office Supplies,Italy,Trentino-Alto Adige,Paper,37.05,150.78
Office Supplies,Italy,Trentino-Alto Adige,Binders,40.35,140.1
Office Supplies,Italy,Trentino-Alto Adige,Art,40.5,169.92
Office Supplies,Italy,Trentino-Alto Adige,Appliances,23.94,140.94
Office Supplies,Malaysia,Trengganu,Storage,122.31,392.88
Office Supplies,Turkey,Trabzon,Labels,-5.604,5.316
Office Supplies,Turkey,Trabzon,Envelopes,-9.834,21.156
Office Supplies,Turkey,Trabzon,Binders,-17.712,12.408
Office Supplies,Turkey,Trabzon,Art,-98.922,103.488
Office Supplies,Japan,Tottori,Labels,13.68,27.36
Office Supplies,Colombia,Tolima,Supplies,94.44,434.46
Office Supplies,Colombia,Tolima,Storage,74.14,295.26
Office Supplies,Colombia,Tolima,Paper,6.06,64.6
Office Supplies,Colombia,Tolima,Labels,12.46,59.78
Office Supplies,Colombia,Tolima,Envelopes,42.8,129.76
Office Supplies,Colombia,Tolima,Binders,18.24,65.28
Office Supplies,Colombia,Tolima,Art,46.3,220.06
Office Supplies,Japan,Tokyo,Supplies,188.52,667.89
Office Supplies,Japan,Tokyo,Storage,273,2034.69
Office Supplies,Japan,Tokyo,Paper,108,223.92
Office Supplies,Japan,Tokyo,Labels,36.54,101.94
Office Supplies,Japan,Tokyo,Fasteners,63.27,317.52
Office Supplies,Japan,Tokyo,Envelopes,36.12,115.02
Office Supplies,Japan,Tokyo,Binders,102.33,227.28
Office Supplies,Japan,Tokyo,Art,53.46,406.65
Office Supplies,Japan,Tokyo,Appliances,217.44,494.22
Office Supplies,Turkey,Tokat,Binders,-24.744,19.776
Office Supplies,Brazil,Tocantins,Paper,53.42,128.44
Office Supplies,Brazil,Tocantins,Fasteners,3.44,18.16
Office Supplies,Brazil,Tocantins,Envelopes,15.1,58.3
Office Supplies,Brazil,Tocantins,Binders,45.66,108.86
Office Supplies,Algeria,Tlemcen,Fasteners,6.54,26.28
Office Supplies,Algeria,Tlemcen,Art,7.56,58.44
Office Supplies,Algeria,Tizi Ouzou,Envelopes,4.08,8.52
Office Supplies,Algeria,Tipaza,Storage,12.6,96.96
Office Supplies,Algeria,Tipaza,Fasteners,7.26,16.53
Office Supplies,Algeria,Tipaza,Appliances,3.84,391.68
Office Supplies,Vietnam,Tỉnh Cần Thơ,Supplies,9.8508,136.7508
Office Supplies,Vietnam,Tỉnh Cần Thơ,Storage,-4.5468,123.7032
Office Supplies,Vietnam,Tỉnh Cần Thơ,Fasteners,2.397,92.877
Office Supplies,Vietnam,Tỉnh Cần Thơ,Envelopes,83.9952,225.2952
Office Supplies,Vietnam,Tỉnh Cần Thơ,Art,.970800000,42.1308
Office Supplies,Romania,Timis,Storage,55.86,214.95
Office Supplies,Romania,Timis,Paper,5.25,26.28
Office Supplies,Romania,Timis,Fasteners,5.28,27.96
Office Supplies,Romania,Timis,Binders,40.59,118.05
Office Supplies,Romania,Timis,Art,35.52,97.92
Office Supplies,China,Tianjin,Supplies,32.64,148.56
Office Supplies,China,Tianjin,Storage,217.2,971.46
Office Supplies,China,Tianjin,Paper,57.51,540.48
Office Supplies,China,Tianjin,Labels,9.3,23.34
Office Supplies,China,Tianjin,Envelopes,53.61,298.11
Office Supplies,China,Tianjin,Binders,80.07,391.05
Office Supplies,China,Tianjin,Art,115.59,306.57
Office Supplies,Germany,Thuringia,Supplies,58.41,164.43
Office Supplies,Germany,Thuringia,Storage,168.693,746.793
Office Supplies,Germany,Thuringia,Paper,32.04,146.88
Office Supplies,Germany,Thuringia,Fasteners,12.39,64.11
Office Supplies,Germany,Thuringia,Envelopes,92.34,429.75
Office Supplies,Germany,Thuringia,Binders,33.96,209.34
Office Supplies,Germany,Thuringia,Art,127.2,393.78
Office Supplies,Germany,Thuringia,Appliances,155.169,1397.169
Office Supplies,Vietnam,Thủ Dô Hà Nội,Supplies,-11.6697,357.2403
Office Supplies,Vietnam,Thủ Dô Hà Nội,Storage,55.1841,363.7641
Office Supplies,Vietnam,Thủ Dô Hà Nội,Paper,62.5902,204.1302
Office Supplies,Vietnam,Thủ Dô Hà Nội,Labels,-10.6992,134.2608
Office Supplies,Vietnam,Thủ Dô Hà Nội,Fasteners,13.9173,141.3573
Office Supplies,Vietnam,Thủ Dô Hà Nội,Envelopes,86.6673,283.2873
Office Supplies,Vietnam,Thủ Dô Hà Nội,Binders,8.304,36.354
Office Supplies,Vietnam,Thủ Dô Hà Nội,Art,19.6377,71.5377
Office Supplies,Senegal,Thies,Supplies,9.24,26.46
Office Supplies,Senegal,Thies,Storage,197.07,928.26
Office Supplies,Senegal,Thies,Paper,9.48,95.16
Office Supplies,Senegal,Thies,Labels,.39,6.78
Office Supplies,Senegal,Thies,Fasteners,8.94,38.61
Office Supplies,Senegal,Thies,Binders,16.23,113.25
Office Supplies,United States,Texas,Supplies,-837.2795,4516.76
Office Supplies,United States,Texas,Storage,-763.705400000,15723.584
Office Supplies,United States,Texas,Paper,2422.9703,6983.456
Office Supplies,United States,Texas,Labels,200.402,583.6
Office Supplies,United States,Texas,Fasteners,80.7357,332.464
Office Supplies,United States,Texas,Envelopes,848.176,2530.648
Office Supplies,United States,Texas,Binders,-14705.0738,9042.676000000
Office Supplies,United States,Texas,Art,316.3538,2369.528
Office Supplies,United States,Texas,Appliances,-6147.2225,2407.814
Office Supplies,Mozambique,Tete,Paper,2.85,28.5
Office Supplies,Mozambique,Tete,Binders,13.5,44.1
Office Supplies,Ukraine,Ternopil',Storage,15.3,46.44
Office Supplies,Ukraine,Ternopil',Paper,6.48,27.06
Office Supplies,Ukraine,Ternopil',Fasteners,15.18,112.08
Office Supplies,Ukraine,Ternopil',Envelopes,14.04,88.56
Office Supplies,Ukraine,Ternopil',Binders,2.97,11.46
Office Supplies,United States,Tennessee,Supplies,8.020800000,97.792
Office Supplies,United States,Tennessee,Storage,-333.5739,3310.856
Office Supplies,United States,Tennessee,Paper,363.8583,1060.32
Office Supplies,United States,Tennessee,Labels,41.4712,115.368
Office Supplies,United States,Tennessee,Fasteners,28.8941,86.664
Office Supplies,United States,Tennessee,Envelopes,62.2686,177.352
Office Supplies,United States,Tennessee,Binders,-3635.9181,5148.042
Office Supplies,United States,Tennessee,Art,62.7135,436.48
Office Supplies,United States,Tennessee,Appliances,203.1673,1914.984
Office Supplies,India,Telangana,Supplies,92.16,469.47
Office Supplies,India,Telangana,Storage,170.73,1105.65
Office Supplies,India,Telangana,Paper,64.71,198.75
Office Supplies,India,Telangana,Labels,17.28,47.16
Office Supplies,India,Telangana,Fasteners,55.17,179.13
Office Supplies,India,Telangana,Envelopes,17.97,99.24
Office Supplies,India,Telangana,Binders,192.18,484.14
Office Supplies,India,Telangana,Art,71.97,578.07
Office Supplies,Israel,Tel Aviv,Supplies,28.68,264.36
Office Supplies,Israel,Tel Aviv,Storage,19.71,157.38
Office Supplies,Israel,Tel Aviv,Paper,26.76,58.35
Office Supplies,Israel,Tel Aviv,Labels,6,13.05
Office Supplies,Israel,Tel Aviv,Fasteners,.72,25.86
Office Supplies,Israel,Tel Aviv,Envelopes,2.31,28.89
Office Supplies,Israel,Tel Aviv,Binders,74.88,367.23
Office Supplies,Israel,Tel Aviv,Art,123.27,510.69
Office Supplies,Israel,Tel Aviv,Appliances,70.83,652.65
Office Supplies,Turkey,Tekirdag,Paper,-5.658,5.952
Office Supplies,Turkey,Tekirdag,Labels,-12.312,9.288
Office Supplies,Turkey,Tekirdag,Fasteners,-13.8,11.04
Office Supplies,Turkey,Tekirdag,Envelopes,-12.552,35.568
Office Supplies,Turkey,Tekirdag,Binders,-3.924,3.096
Office Supplies,Iran,Tehran,Supplies,16.59,163.35
Office Supplies,Iran,Tehran,Storage,29.52,442.65
Office Supplies,Iran,Tehran,Labels,1.5,10.8
Office Supplies,Iran,Tehran,Fasteners,25.38,115.38
Office Supplies,Iran,Tehran,Envelopes,24.36,60.87
Office Supplies,Iran,Tehran,Binders,3.09,52.5
Office Supplies,Iran,Tehran,Art,4.56,113.97
Office Supplies,Georgia,Tbilisi,Supplies,33.24,87.87
Office Supplies,Georgia,Tbilisi,Storage,1.26,127.47
Office Supplies,Georgia,Tbilisi,Labels,19.5,65.4
Office Supplies,Georgia,Tbilisi,Fasteners,15.39,32.79
Office Supplies,Georgia,Tbilisi,Binders,38.25,200.01
Office Supplies,Georgia,Tbilisi,Art,31.8,83.61
Office Supplies,Georgia,Tbilisi,Appliances,61.92,175.47
Office Supplies,Morocco,Taza-Al Hoceima-Taounate,Storage,20.04,191.04
Office Supplies,Morocco,Taza-Al Hoceima-Taounate,Binders,2.4,10.53
Office Supplies,Morocco,Taza-Al Hoceima-Taounate,Art,11.85,44.55
Office Supplies,Australia,Tasmania,Supplies,-229.608,685.452
Office Supplies,Australia,Tasmania,Storage,-425.196,1656.324
Office Supplies,Australia,Tasmania,Paper,-113.214,441.756
Office Supplies,Australia,Tasmania,Labels,-5.901000000,257.409
Office Supplies,Australia,Tasmania,Fasteners,130.137,448.767
Office Supplies,Australia,Tasmania,Envelopes,40.056000000,679.626
Office Supplies,Australia,Tasmania,Binders,46.896,730.806
Office Supplies,Australia,Tasmania,Art,8.346,247.986
Office Supplies,Australia,Tasmania,Appliances,143.067,6547.527
Office Supplies,Estonia,Tartumaa,Storage,96.99,197.94
Office Supplies,Estonia,Tartumaa,Binders,.75,15.33
Office Supplies,Chile,Tarapacá,Storage,59.24,169.28
Office Supplies,Chile,Tarapacá,Paper,2.58,19.86
Office Supplies,New Zealand,Taranaki,Paper,3,33.36
Office Supplies,New Zealand,Taranaki,Labels,18.24,36.48
Office Supplies,New Zealand,Taranaki,Fasteners,3.24,68.04
Office Supplies,New Zealand,Taranaki,Envelopes,81.3,240.42
Office Supplies,New Zealand,Taranaki,Binders,49.2,126.9
Office Supplies,New Zealand,Taranaki,Art,30.96,100.68
Office Supplies,Morocco,Tanger-Tétouan,Supplies,10.32,43.05
Office Supplies,Morocco,Tanger-Tétouan,Storage,7.98,17.01
Office Supplies,Morocco,Tanger-Tétouan,Paper,12,87.48
Office Supplies,Morocco,Tanger-Tétouan,Labels,16.5,70.08
Office Supplies,Morocco,Tanger-Tétouan,Fasteners,1.59,15.96
Office Supplies,Morocco,Tanger-Tétouan,Envelopes,87.15,257.76
Office Supplies,Morocco,Tanger-Tétouan,Binders,63.51,316.23
Office Supplies,Morocco,Tanger-Tétouan,Art,26.43,191.49
Office Supplies,Morocco,Tanger-Tétouan,Appliances,40.08,85.32
Office Supplies,India,Tamil Nadu,Supplies,148.59,641.46
Office Supplies,India,Tamil Nadu,Storage,756.87,3466.29
Office Supplies,India,Tamil Nadu,Paper,198.18,649.2
Office Supplies,India,Tamil Nadu,Labels,35.88,188.43
Office Supplies,India,Tamil Nadu,Fasteners,150.63,552.99
Office Supplies,India,Tamil Nadu,Envelopes,187.56,753.93
Office Supplies,India,Tamil Nadu,Binders,90.72,528
Office Supplies,India,Tamil Nadu,Art,66.78,220.47
Office Supplies,Russia,Tambov,Supplies,55.44,158.76
Office Supplies,Russia,Tambov,Storage,30.6,133.92
Office Supplies,Russia,Tambov,Labels,10.74,26.22
Office Supplies,Russia,Tambov,Fasteners,17.28,64.08
Office Supplies,Russia,Tambov,Binders,15.78,44.97
Office Supplies,Mexico,Tamaulipas,Supplies,161.34,422.62
Office Supplies,Mexico,Tamaulipas,Storage,222.86,1100.18
Office Supplies,Mexico,Tamaulipas,Paper,48.8,190.76
Office Supplies,Mexico,Tamaulipas,Labels,57.68,256.2
Office Supplies,Mexico,Tamaulipas,Fasteners,39.96,188.34
Office Supplies,Mexico,Tamaulipas,Envelopes,40.2,224.18
Office Supplies,Mexico,Tamaulipas,Binders,152.94,668.06
Office Supplies,Mexico,Tamaulipas,Art,182.86,742.46
Office Supplies,Mexico,Tamaulipas,Appliances,504.4,1966.6
Office Supplies,Taiwan,Taipei City,Supplies,31.08,260.4
Office Supplies,Taiwan,Taipei City,Storage,1.44,49.5
Office Supplies,Taiwan,Taipei City,Labels,9.48,23.7
Office Supplies,Taiwan,Taipei City,Envelopes,31.32,142.62
Office Supplies,Taiwan,Taipei City,Binders,14.04,45.45
Office Supplies,Morocco,Tadla-Azilal,Labels,10.74,23.46
Office Supplies,Morocco,Tadla-Azilal,Envelopes,8.22,16.44
Office Supplies,Morocco,Tadla-Azilal,Binders,5.4,105.78
Office Supplies,Venezuela,Táchira,Supplies,.984000000,20.064
Office Supplies,Venezuela,Táchira,Binders,-1.524,12.636
Office Supplies,Saudi Arabia,Tabuk,Storage,22.74,108.42
Office Supplies,Saudi Arabia,Tabuk,Paper,18.72,40.74
Office Supplies,Saudi Arabia,Tabuk,Labels,2.88,9.6
Office Supplies,Saudi Arabia,Tabuk,Fasteners,34.92,273.24
Office Supplies,Saudi Arabia,Tabuk,Envelopes,21.6,188.61
Office Supplies,Saudi Arabia,Tabuk,Binders,24,91.02
Office Supplies,Saudi Arabia,Tabuk,Art,75.3,435.78
Office Supplies,Saudi Arabia,Tabuk,Appliances,150.36,556.92
Office Supplies,Tanzania,Tabora,Fasteners,5.4,13.5
Office Supplies,Tanzania,Tabora,Binders,18.6,66.6
Office Supplies,Mexico,Tabasco,Supplies,41.22,144.22
Office Supplies,Mexico,Tabasco,Storage,241.16,881.14
Office Supplies,Mexico,Tabasco,Paper,28.12,85.06
Office Supplies,Mexico,Tabasco,Labels,13.52,69.44
Office Supplies,Mexico,Tabasco,Fasteners,8.9,83.66
Office Supplies,Mexico,Tabasco,Envelopes,6.28,13.66
Office Supplies,Mexico,Tabasco,Binders,39.5,194.82
Office Supplies,Mexico,Tabasco,Art,28.86,90.02
Office Supplies,Mexico,Tabasco,Appliances,404.46,3562.66
Office Supplies,Yemen,Ta'izz,Supplies,-44.598,21.222
Office Supplies,Yemen,Ta'izz,Storage,-11.52,14.4
Office Supplies,Yemen,Ta'izz,Paper,-62.487,33.723
Office Supplies,Yemen,Ta'izz,Envelopes,-12.705,12.285
Office Supplies,Yemen,Ta'izz,Binders,-44.574,20.376
Office Supplies,Yemen,Ta'izz,Art,-363.777,192.483
Office Supplies,Yemen,Ta'izz,Appliances,-636.744,718.776
Office Supplies,Bangladesh,Sylhet,Paper,66.84,232.5
Office Supplies,Bangladesh,Sylhet,Fasteners,29.4,133.62
Office Supplies,Uzbekistan,Surxondaryo,Storage,8.61,18.75
Office Supplies,Uzbekistan,Surxondaryo,Labels,3.24,9.27
Office Supplies,Uzbekistan,Surxondaryo,Binders,35.28,123.66
Office Supplies,Uzbekistan,Surxondaryo,Art,31.8,93.84
Office Supplies,Uzbekistan,Surxondaryo,Appliances,159.63,570.15
Office Supplies,Ukraine,Sumy,Storage,57.24,272.76
Office Supplies,Ukraine,Sumy,Labels,3.24,9.27
Office Supplies,Ukraine,Sumy,Art,2.88,58.56
Office Supplies,Indonesia,Sumatera Utara,Supplies,-349.0122,693.9078
Office Supplies,Indonesia,Sumatera Utara,Storage,479.373,6610.203
Office Supplies,Indonesia,Sumatera Utara,Paper,-47.3538,181.5462
Office Supplies,Indonesia,Sumatera Utara,Labels,-90.6717,177.0783
Office Supplies,Indonesia,Sumatera Utara,Fasteners,-108.6702,205.4598
Office Supplies,Indonesia,Sumatera Utara,Envelopes,-94.6248,289.8252
Office Supplies,Indonesia,Sumatera Utara,Binders,56.6355,632.3355
Office Supplies,Indonesia,Sumatera Utara,Art,-21.3726,1008.4074
Office Supplies,Indonesia,Sumatera Utara,Appliances,528.7908,4227.8208
Office Supplies,Indonesia,Sumatera Selatan,Supplies,-12.3732,153.4668
Office Supplies,Indonesia,Sumatera Selatan,Storage,326.7942,1684.6842
Office Supplies,Indonesia,Sumatera Selatan,Paper,-21.429,53.901
Office Supplies,Indonesia,Sumatera Selatan,Labels,-15.7116,45.7284
Office Supplies,Indonesia,Sumatera Selatan,Fasteners,-16.2549,90.4551
Office Supplies,Indonesia,Sumatera Selatan,Envelopes,-74.4147,109.1853
Office Supplies,Indonesia,Sumatera Selatan,Binders,-1.3836,40.7364
Office Supplies,Indonesia,Sumatera Selatan,Art,35.6823,282.8823
Office Supplies,Indonesia,Sumatera Selatan,Appliances,83.412,407.862
Office Supplies,Indonesia,Sumatera Barat,Supplies,-24.6744,39.4956
Office Supplies,Indonesia,Sumatera Barat,Storage,130.0002,1757.8902
Office Supplies,Indonesia,Sumatera Barat,Labels,-29.4372,58.7028
Office Supplies,Indonesia,Sumatera Barat,Fasteners,-51.6561,140.2539
Office Supplies,Indonesia,Sumatera Barat,Envelopes,-57.7101,69.3399
Office Supplies,Indonesia,Sumatera Barat,Art,-16.524,158.556
Office Supplies,Indonesia,Sulawesi Utara,Storage,-23.0319,136.1781
Office Supplies,Indonesia,Sulawesi Utara,Paper,-30.9804,86.5596
Office Supplies,Indonesia,Sulawesi Utara,Fasteners,-10.6137,19.9863
Office Supplies,Indonesia,Sulawesi Utara,Binders,10.1889,61.2789
Office Supplies,Indonesia,Sulawesi Utara,Appliances,18.2562,137.8962
Office Supplies,Indonesia,Sulawesi Tenggara,Storage,-61.3584,1361.6316
Office Supplies,Indonesia,Sulawesi Tenggara,Paper,-17.658,26.712
Office Supplies,Indonesia,Sulawesi Tenggara,Fasteners,-17.6895,33.3105
Office Supplies,Indonesia,Sulawesi Tenggara,Envelopes,-25.6458,135.7542
Office Supplies,Indonesia,Sulawesi Tenggara,Binders,5.8605,16.0605
Office Supplies,Indonesia,Sulawesi Tenggara,Art,-8.43,67.89
Office Supplies,Indonesia,Sulawesi Tenggara,Appliances,847.041,4135.641
Office Supplies,Indonesia,Sulawesi Tengah,Storage,-1.833,70.467
Office Supplies,Indonesia,Sulawesi Tengah,Envelopes,-8.856,31.164
Office Supplies,Egypt,Suhaj,Storage,208.8,1039.62
Office Supplies,Egypt,Suhaj,Binders,11.82,31.95
Office Supplies,Egypt,Suhaj,Art,5.37,14.97
Office Supplies,Cameroon,Sud-Ouest,Labels,4.44,34.2
Office Supplies,Cameroon,Sud,Binders,24.33,52.92
Office Supplies,Venezuela,Sucre,Storage,-39.744,132.336
Office Supplies,Venezuela,Sucre,Fasteners,.912000000,9.432
Office Supplies,Romania,Suceava,Fasteners,4.5,13.26
Office Supplies,Austria,Styria,Supplies,26.73,59.58
Office Supplies,Austria,Styria,Storage,28.2,112.92
Office Supplies,Austria,Styria,Binders,16.2,125.7
Office Supplies,Austria,Styria,Art,.63,16.02
Office Supplies,Sweden,Stockholm,Supplies,-261.39,423
Office Supplies,Sweden,Stockholm,Storage,-948.3,2071.38
Office Supplies,Sweden,Stockholm,Paper,-123.39,225.72
Office Supplies,Sweden,Stockholm,Labels,-73.335,137.865
Office Supplies,Sweden,Stockholm,Fasteners,-131.265,245.235
Office Supplies,Sweden,Stockholm,Envelopes,-310.815,601.125
Office Supplies,Sweden,Stockholm,Binders,-765.225,1161.435
Office Supplies,Sweden,Stockholm,Art,-427.755,1142.955
Office Supplies,Sweden,Stockholm,Appliances,-2041.365,4425.255
Office Supplies,Russia,Stavropol',Supplies,32.46,87.84
Office Supplies,Russia,Stavropol',Storage,282,1658.88
Office Supplies,Switzerland,St. Gallen,Fasteners,15.48,50.28
Office Supplies,Switzerland,St. Gallen,Art,3.45,12.36
Office Supplies,Croatia,Splitsko-Dalmatinska,Storage,10.68,22.29
Office Supplies,Croatia,Splitsko-Dalmatinska,Binders,15.63,56.46
Office Supplies,Croatia,Splitsko-Dalmatinska,Art,.27,14.22
Office Supplies,New Zealand,Southland,Storage,133.98,478.8
Office Supplies,New Zealand,Southland,Paper,2.88,98.04
Office Supplies,New Zealand,Southland,Labels,7.38,21.84
Office Supplies,New Zealand,Southland,Fasteners,23.16,68.28
Office Supplies,New Zealand,Southland,Envelopes,2.7,33.9
Office Supplies,New Zealand,Southland,Binders,86.76,211.68
Office Supplies,New Zealand,Southland,Art,36.3,93.18
Office Supplies,Zambia,Southern,Storage,3.99,57.39
Office Supplies,Zambia,Southern,Labels,6.66,48.42
Office Supplies,Zambia,Southern,Fasteners,5.76,82.32
Office Supplies,Zambia,Southern,Appliances,61.71,308.64
Office Supplies,Sierra Leone,Southern,Storage,11.01,124.62
Office Supplies,Sierra Leone,Southern,Fasteners,8.88,27.33
Office Supplies,Sierra Leone,Southern,Binders,35.7,114.9
Office Supplies,Sierra Leone,Southern,Appliances,59.76,284.88
Office Supplies,Rwanda,Southern,Supplies,82.56,344.4
Office Supplies,Rwanda,Southern,Storage,6.3,48.48
Office Supplies,Rwanda,Southern,Art,8.73,48.66
Office Supplies,Israel,Southern,Storage,508.53,1673.91
Office Supplies,Israel,Southern,Envelopes,2.76,138.6
Office Supplies,Israel,Southern,Binders,.45,15.51
Office Supplies,Israel,Southern,Art,6.39,44.7
Office Supplies,Democratic Republic of the Congo,South Kivu,Storage,56.13,308.91
Office Supplies,Democratic Republic of the Congo,South Kivu,Paper,39.33,111.99
Office Supplies,Democratic Republic of the Congo,South Kivu,Fasteners,17.28,64.08
Office Supplies,Democratic Republic of the Congo,South Kivu,Binders,2.76,13.8
Office Supplies,Democratic Republic of the Congo,South Kivu,Art,33.18,241.02
Office Supplies,Democratic Republic of the Congo,South Kivu,Appliances,101.07,561.54
Office Supplies,Iran,South Khorasan,Fasteners,3.24,21.6
Office Supplies,Netherlands,South Holland,Supplies,-209.745,249.195
Office Supplies,Netherlands,South Holland,Storage,-1536.075,3025.485
Office Supplies,Netherlands,South Holland,Paper,-186.105,298.545
Office Supplies,Netherlands,South Holland,Labels,-42.705,80.895
